default.payment.next.month,actual,predicted,probability
0,0,0,0.15355855
0,0,0,0.10059765
0,0,0,0.17263345
0,0,0,0.07781437
0,0,0,0.13796474
0,0,0,0.09438152
1,1,1,0.7427236
0,0,0,0.36148283
0,0,0,0.14429645
0,0,0,0.06413274
0,0,0,0.18722995
0,0,0,0.11768745
1,1,1,0.60495085
0,0,0,0.32561025
0,0,0,0.19041881
0,0,0,0.12707943
0,0,0,0.30530542
0,0,0,0.059051365
1,1,0,0.17327356
0,0,0,0.4923789
1,1,0,0.1311591
0,0,0,0.18483627
0,0,0,0.1714288
0,0,0,0.110954754
0,0,0,0.031189574
1,1,1,0.68418956
0,0,0,0.09993569
1,1,0,0.2890826
1,1,1,0.7754644
0,0,0,0.1295781
1,1,0,0.09899601
1,1,0,0.116730675
0,0,0,0.07793185
0,0,0,0.17800865
1,1,0,0.38361382
0,0,0,0.10584657
0,0,0,0.15319294
0,0,0,0.16776392
0,0,0,0.15722567
0,0,0,0.062406294
0,0,0,0.10467222
0,0,0,0.057701062
0,0,0,0.076846555
0,0,0,0.11747924
0,0,0,0.2098047
0,0,0,0.16808541
0,0,0,0.05703806
0,0,1,0.6852009
0,0,0,0.15557566
1,1,0,0.14688629
0,0,0,0.4894979
0,0,0,0.18924922
0,0,0,0.19836093
0,0,0,0.11196711
0,0,0,0.08838955
0,0,0,0.45517942
0,0,0,0.19465034
1,1,0,0.1346011
0,0,0,0.073962234
0,0,0,0.10122242
1,1,0,0.1695011
0,0,0,0.16760887
0,0,0,0.13333881
0,0,0,0.07258832
0,0,0,0.044564158
0,0,0,0.11985961
0,0,0,0.21001469
0,0,0,0.105989195
0,0,0,0.09932527
0,0,0,0.07497345
0,0,0,0.09381974
0,0,0,0.16410601
0,0,0,0.1508509
1,1,1,0.5679828
0,0,0,0.39914536
0,0,0,0.124297686
0,0,0,0.43569475
0,0,1,0.559556
0,0,0,0.14138895
0,0,0,0.46291006
0,0,0,0.10147907
0,0,0,0.27857226
0,0,0,0.1662469
0,0,0,0.15967935
0,0,0,0.12424517
0,0,0,0.15345138
0,0,0,0.058249783
0,0,0,0.08728117
0,0,0,0.31580737
0,0,0,0.15571588
0,0,0,0.06967897
1,1,0,0.16301405
0,0,0,0.16093428
0,0,0,0.3933645
0,0,0,0.093128115
0,0,0,0.090940304
0,0,0,0.16297302
0,0,0,0.18715176
0,0,0,0.23156063
1,1,0,0.09351328
0,0,0,0.15241078
0,0,0,0.17861961
0,0,0,0.11266303
0,0,0,0.05115542
0,0,0,0.09246878
0,0,0,0.14391063
0,0,0,0.11962636
0,0,0,0.15800433
0,0,0,0.25568825
0,0,0,0.06852673
1,1,0,0.21475816
0,0,0,0.1754312
0,0,0,0.12332636
0,0,0,0.17852241
0,0,0,0.089955516
1,1,0,0.049060207
0,0,0,0.11717504
0,0,0,0.04635279
0,0,0,0.2042064
0,0,1,0.6655053
0,0,1,0.7546677
0,0,0,0.18260093
0,0,0,0.11651708
0,0,0,0.04308678
1,1,0,0.4657475
0,0,1,0.8114978
0,0,0,0.15872207
0,0,0,0.1057147
0,0,0,0.091099806
0,0,0,0.10698583
0,0,0,0.100342505
0,0,0,0.064804345
1,1,0,0.20105025
0,0,0,0.1630714
1,1,0,0.29290685
0,0,0,0.09116699
0,0,0,0.11179074
0,0,0,0.16773467
0,0,0,0.20164312
0,0,0,0.22934066
0,0,0,0.11413956
0,0,0,0.16702865
0,0,0,0.12589847
0,0,0,0.068806045
0,0,0,0.10551386
0,0,0,0.15530455
0,0,0,0.11905387
0,0,0,0.11887873
0,0,0,0.06172816
0,0,0,0.16338855
0,0,0,0.037751608
1,1,0,0.10709633
0,0,0,0.121116765
0,0,0,0.085248835
0,0,0,0.113793425
0,0,0,0.08486447
0,0,0,0.06727103
0,0,1,0.6001023
1,1,1,0.81163675
0,0,0,0.29101282
0,0,0,0.071119286
1,1,1,0.63558865
0,0,0,0.1436988
0,0,0,0.096067965
1,1,0,0.29357383
0,0,0,0.12475985
0,0,0,0.1379011
1,1,1,0.52564865
0,0,0,0.40069708
0,0,1,0.6018982
0,0,0,0.12627771
0,0,0,0.21443474
0,0,0,0.16689056
0,0,0,0.12651838
0,0,0,0.25650734
0,0,0,0.20240979
1,1,0,0.21847759
1,1,0,0.185709
0,0,0,0.089553095
0,0,0,0.14971901
0,0,0,0.15818578
0,0,0,0.1264196
0,0,0,0.07731133
1,1,0,0.093601055
0,0,0,0.14673063
0,0,0,0.059037946
0,0,0,0.031441897
0,0,0,0.23849533
1,1,0,0.4117443
1,1,0,0.22826241
0,0,0,0.14672443
0,0,0,0.22934066
0,0,0,0.14603522
0,0,1,0.5000696
1,1,0,0.113511965
0,0,0,0.12509418
0,0,0,0.12918614
0,0,0,0.1300047
0,0,0,0.15818636
0,0,0,0.081784815
0,0,0,0.11819059
0,0,0,0.073449425
0,0,0,0.116276875
0,0,0,0.22492595
0,0,0,0.16878691
1,1,0,0.10207324
0,0,0,0.06422675
0,0,0,0.47862917
0,0,0,0.17721042
0,0,0,0.077125706
1,1,0,0.24627167
0,0,0,0.12628065
0,0,0,0.06326164
0,0,0,0.14923544
0,0,0,0.07431907
0,0,0,0.060425054
1,1,1,0.7483066
0,0,0,0.100753285
0,0,0,0.08015308
1,1,0,0.45404586
0,0,0,0.17685789
0,0,0,0.11609366
0,0,0,0.16693178
0,0,0,0.39957365
1,1,0,0.10094155
0,0,0,0.08038633
1,1,1,0.51105356
0,0,0,0.18978441
0,0,0,0.1542945
0,0,0,0.038261656
1,1,1,0.70283675
0,0,0,0.11871907
1,1,1,0.7575986
1,1,0,0.07958282
1,1,1,0.75721395
1,1,1,0.7345904
0,0,0,0.13868032
0,0,0,0.14235735
0,0,0,0.3390235
0,0,0,0.07421574
0,0,0,0.15624385
0,0,0,0.20921206
0,0,0,0.15778176
0,0,0,0.13086957
0,0,0,0.043183777
1,1,1,0.7866693
0,0,0,0.031280432
0,0,0,0.09604888
0,0,0,0.11459962
0,0,0,0.0574928
1,1,0,0.06517796
0,0,0,0.17867258
0,0,0,0.13921371
0,0,0,0.28919083
0,0,0,0.12240188
0,0,0,0.1872327
0,0,0,0.13885112
1,1,0,0.23052903
0,0,0,0.16039507
0,0,0,0.12850435
0,0,0,0.12993328
0,0,0,0.12164572
0,0,0,0.050682396
1,1,0,0.14318547
0,0,0,0.17844416
1,1,0,0.10366493
0,0,0,0.12745604
0,0,0,0.15403768
1,1,1,0.6197885
1,1,0,0.094310515
0,0,0,0.13270512
0,0,0,0.0787629
0,0,0,0.17264584
1,1,0,0.07477496
1,1,0,0.29197273
0,0,0,0.23654248
0,0,0,0.1829325
0,0,0,0.19436856
0,0,0,0.092420235
0,0,0,0.16716751
0,0,0,0.20362794
1,1,0,0.2086077
0,0,1,0.5586979
0,0,0,0.07426308
0,0,0,0.07775678
0,0,0,0.124096915
0,0,0,0.211783
1,1,0,0.33764914
1,1,1,0.67271864
0,0,0,0.13397802
1,1,0,0.20628996
1,1,0,0.36438695
0,0,0,0.17613977
1,1,0,0.1067727
1,1,0,0.22695518
1,1,1,0.7504125
0,0,0,0.10722317
0,0,0,0.15571006
0,0,0,0.14730947
0,0,0,0.06834136
1,1,0,0.11355
0,0,0,0.16868848
0,0,0,0.0944071
0,0,0,0.118585885
0,0,0,0.059966814
0,0,0,0.1163398
1,1,0,0.13222294
0,0,0,0.1505131
0,0,0,0.1266262
0,0,0,0.11506047
0,0,1,0.6320933
0,0,0,0.09927837
0,0,0,0.16167592
0,0,0,0.23315284
0,0,0,0.25613004
1,1,0,0.4658176
0,0,0,0.18759815
0,0,0,0.18127343
0,0,0,0.13913381
0,0,0,0.12106663
0,0,0,0.08241037
1,1,0,0.12436093
1,1,0,0.23462123
0,0,0,0.08120981
0,0,0,0.3813258
1,1,0,0.37607384
0,0,0,0.051428944
0,0,1,0.7294687
0,0,0,0.10006428
1,1,0,0.44357315
0,0,0,0.15178183
1,1,0,0.11566119
1,1,0,0.093501866
0,0,0,0.24975383
0,0,1,0.7253587
0,0,0,0.06587539
0,0,0,0.14194697
0,0,0,0.20295383
1,1,1,0.7178646
0,0,0,0.07172249
0,0,0,0.11430935
0,0,0,0.12939398
0,0,0,0.07829606
0,0,0,0.1582191
0,0,0,0.21613427
0,0,0,0.1735924
0,0,0,0.08395069
0,0,0,0.4437537
0,0,0,0.08758851
0,0,1,0.7376185
0,0,0,0.17115353
0,0,0,0.18060362
1,1,0,0.16467577
0,0,0,0.47715846
1,1,0,0.2524244
0,0,0,0.2219122
0,0,0,0.09740595
0,0,0,0.10930707
0,0,0,0.09351498
0,0,0,0.14604421
0,0,0,0.070569694
0,0,0,0.12035715
0,0,0,0.37650496
0,0,0,0.13008903
1,1,1,0.5715783
0,0,0,0.119394526
0,0,0,0.23953365
0,0,0,0.120677896
1,1,1,0.8502039
1,1,1,0.8302179
0,0,0,0.18436055
1,1,1,0.64651585
1,1,0,0.36662376
0,0,0,0.17845474
0,0,0,0.10170093
0,0,0,0.068511866
0,0,0,0.10236028
0,0,0,0.10497169
0,0,0,0.15362841
0,0,0,0.49808323
0,0,0,0.21525429
0,0,0,0.21104255
0,0,0,0.17672236
1,1,0,0.21276519
0,0,0,0.03208517
0,0,0,0.08301465
0,0,1,0.5458868
1,1,1,0.661545
1,1,0,0.41310608
0,0,0,0.11712222
1,1,0,0.19244955
0,0,0,0.106089726
1,1,0,0.38533702
0,0,0,0.17181762
1,1,1,0.6573032
0,0,0,0.2728965
1,1,0,0.28447488
0,0,0,0.074143074
1,1,1,0.7766868
0,0,0,0.17326857
0,0,0,0.124298275
1,1,0,0.30288896
0,0,0,0.080277584
0,0,0,0.1551823
0,0,0,0.1856006
0,0,0,0.10562154
1,1,1,0.68541485
0,0,1,0.7571008
0,0,0,0.08640996
0,0,0,0.2607601
0,0,0,0.06254178
0,0,0,0.16091628
0,0,0,0.1669587
1,1,1,0.77637
1,1,0,0.28969356
0,0,0,0.10902219
1,1,1,0.6335842
0,0,0,0.05638538
0,0,0,0.35474715
0,0,0,0.14233167
0,0,0,0.098556384
0,0,0,0.2908382
1,1,1,0.76321137
0,0,1,0.69253135
0,0,0,0.058582414
0,0,0,0.1705517
0,0,0,0.13086905
0,0,0,0.096536085
0,0,0,0.11685433
1,1,0,0.09112103
0,0,0,0.16369632
0,0,0,0.1835143
1,1,0,0.045446165
1,1,0,0.29184592
0,0,0,0.055113714
0,0,0,0.13073938
0,0,0,0.09861167
0,0,0,0.06465751
1,1,0,0.14978611
0,0,0,0.08780413
0,0,0,0.109880365
0,0,0,0.091798
0,0,0,0.081544966
0,0,0,0.051762484
1,1,1,0.6541333
0,0,0,0.14543998
0,0,0,0.35194826
0,0,1,0.72617704
0,0,0,0.06160241
0,0,0,0.106598765
1,1,0,0.16511123
0,0,1,0.65816075
0,0,0,0.12769787
0,0,0,0.12056177
0,0,0,0.062045887
0,0,1,0.68711495
0,0,0,0.09163181
1,1,1,0.8075978
1,1,1,0.76505184
0,0,0,0.09331506
0,0,0,0.11697771
1,1,1,0.75930023
0,0,0,0.1305319
0,0,0,0.048646793
0,0,0,0.27226853
0,0,0,0.119780555
0,0,0,0.23335865
1,1,1,0.7025647
0,0,0,0.18269202
0,0,0,0.09113228
0,0,0,0.1305276
0,0,0,0.12484364
0,0,0,0.06591749
1,1,0,0.26317406
1,1,0,0.13431928
1,1,0,0.13112189
1,1,1,0.6333679
0,0,0,0.18648846
0,0,0,0.043087564
0,0,0,0.25643787
0,0,0,0.15089832
1,1,0,0.09250384
1,1,0,0.4213553
0,0,0,0.10450679
0,0,0,0.10878219
0,0,0,0.13742484
1,1,0,0.087279536
1,1,0,0.08683384
1,1,1,0.6484185
0,0,0,0.11756454
0,0,0,0.058575444
1,1,0,0.407495
0,0,0,0.2129815
0,0,0,0.13526753
0,0,0,0.12070936
1,1,0,0.13427365
0,0,0,0.13670237
0,0,0,0.17150751
0,0,0,0.40272528
0,0,0,0.14838141
1,1,0,0.11923778
0,0,0,0.1940096
1,1,0,0.15527423
1,1,1,0.7140125
0,0,0,0.33842078
0,0,0,0.06495588
0,0,0,0.10835328
0,0,0,0.048522152
0,0,0,0.31985274
1,1,1,0.79441744
1,1,0,0.07466091
0,0,0,0.16121767
0,0,0,0.14037217
1,1,1,0.68935895
1,1,0,0.1142266
0,0,0,0.22262545
1,1,1,0.6066543
0,0,0,0.20529367
0,0,1,0.51392806
0,0,0,0.36437815
0,0,0,0.109552175
0,0,0,0.059976816
0,0,0,0.46583444
1,1,1,0.5132091
1,1,0,0.3295084
0,0,0,0.076939985
0,0,0,0.046153348
0,0,0,0.13500792
0,0,0,0.1798715
0,0,0,0.088202216
0,0,0,0.16926308
0,0,0,0.25659558
0,0,0,0.095493086
0,0,0,0.07817545
0,0,0,0.11635008
0,0,0,0.1156767
1,1,1,0.78653073
0,0,0,0.13533157
0,0,0,0.31875896
0,0,0,0.21480468
0,0,0,0.13059494
0,0,0,0.058389753
1,1,1,0.7847664
0,0,0,0.07960804
0,0,0,0.09866322
0,0,0,0.15874082
0,0,0,0.18983477
0,0,0,0.06457871
0,0,0,0.23389468
0,0,0,0.14390697
1,1,1,0.6510724
1,1,0,0.3447141
0,0,0,0.041317597
0,0,0,0.13070133
0,0,0,0.36003098
1,1,0,0.26047328
1,1,1,0.7672595
0,0,0,0.23843095
0,0,0,0.10664893
0,0,0,0.15540351
0,0,0,0.059593894
1,1,0,0.19886342
1,1,0,0.12906352
0,0,0,0.23658696
1,1,0,0.27427527
0,0,0,0.09296329
1,1,0,0.25793642
0,0,0,0.22393526
0,0,0,0.13848676
0,0,0,0.32820663
0,0,0,0.07201064
0,0,0,0.124005824
0,0,0,0.07843459
0,0,0,0.07651633
0,0,0,0.1331955
0,0,0,0.0854613
0,0,0,0.24180062
1,1,0,0.41265625
0,0,0,0.22488056
1,1,1,0.7659144
1,1,0,0.32914644
0,0,0,0.15057723
1,1,0,0.14285685
0,0,0,0.10897789
0,0,0,0.1448454
0,0,0,0.1001581
0,0,0,0.12455743
1,1,1,0.71864784
0,0,0,0.23196654
1,1,0,0.15474375
0,0,0,0.07795642
0,0,0,0.10332856
0,0,1,0.74708897
0,0,0,0.104755774
0,0,0,0.0778519
0,0,0,0.16589157
1,1,0,0.32249779
0,0,0,0.082223214
0,0,0,0.10319416
0,0,0,0.12871574
0,0,0,0.3788475
0,0,0,0.1442681
0,0,0,0.05323729
0,0,0,0.07232937
0,0,0,0.35261628
0,0,0,0.1743214
0,0,0,0.12349057
1,1,0,0.1444016
1,1,0,0.107299455
0,0,0,0.062115036
1,1,1,0.5128601
1,1,0,0.10227163
0,0,0,0.078670114
1,1,0,0.33794835
1,1,0,0.11702019
1,1,0,0.14002609
1,1,0,0.44529548
1,1,0,0.24567336
0,0,0,0.17623387
0,0,0,0.23283496
1,1,0,0.14904101
0,0,0,0.13513528
0,0,0,0.17341794
0,0,0,0.08522417
0,0,1,0.6235839
1,1,0,0.23589242
0,0,0,0.34063125
0,0,0,0.09197623
0,0,0,0.22770704
0,0,0,0.04016636
1,1,0,0.42822385
0,0,0,0.15599342
0,0,1,0.7128819
1,1,0,0.12833613
1,1,0,0.28583673
1,1,0,0.1081815
1,1,0,0.10971709
0,0,0,0.07675292
0,0,0,0.10353086
0,0,0,0.19476072
0,0,0,0.059085596
0,0,0,0.48173037
1,1,1,0.75778365
0,0,0,0.08638474
0,0,0,0.27950594
0,0,0,0.36406118
0,0,0,0.14978406
0,0,0,0.07786549
0,0,0,0.2677836
0,0,0,0.10450068
0,0,0,0.121407814
0,0,0,0.18049042
0,0,0,0.34060645
0,0,0,0.13521788
0,0,1,0.7584055
0,0,0,0.101339325
1,1,1,0.7207383
0,0,0,0.12499261
0,0,0,0.13038501
0,0,0,0.08166089
0,0,0,0.16039996
0,0,0,0.13943526
0,0,0,0.09386476
0,0,0,0.11199269
0,0,0,0.197558
0,0,0,0.15953775
1,1,1,0.8749556
0,0,0,0.086256646
0,0,0,0.15833633
0,0,0,0.10065541
0,0,0,0.08916271
0,0,0,0.11680938
0,0,0,0.122412495
0,0,0,0.12478335
0,0,0,0.16462895
0,0,0,0.09984021
0,0,0,0.17348939
0,0,0,0.13739577
0,0,0,0.11507259
0,0,0,0.13077055
0,0,0,0.3775522
0,0,1,0.76896495
0,0,0,0.38331607
0,0,0,0.07971007
0,0,0,0.0980611
0,0,0,0.20087078
0,0,0,0.14249058
1,1,1,0.5422947
0,0,0,0.071695
0,0,0,0.16104682
0,0,0,0.16133383
0,0,0,0.12517813
0,0,1,0.7778322
0,0,0,0.043681387
1,1,0,0.09278944
1,1,0,0.19072539
0,0,0,0.17597191
1,1,0,0.1321291
0,0,0,0.3887835
0,0,0,0.19304094
0,0,0,0.05692936
0,0,0,0.09082757
0,0,0,0.20444195
1,1,1,0.66102374
1,1,1,0.79445684
0,0,0,0.26758325
0,0,0,0.12456217
1,1,1,0.66171056
0,0,0,0.16811809
0,0,0,0.09938584
0,0,0,0.13302942
0,0,0,0.111524336
0,0,0,0.09312999
0,0,0,0.07465131
1,1,1,0.7031236
0,0,0,0.18743598
1,1,1,0.7011127
1,1,1,0.50104374
0,0,0,0.18863536
0,0,0,0.10939401
0,0,0,0.07820709
0,0,0,0.0630273
1,1,1,0.53093773
0,0,0,0.17239673
1,1,1,0.6473788
0,0,0,0.07638341
0,0,0,0.07808474
0,0,0,0.17829137
0,0,0,0.11511191
0,0,1,0.64447695
1,1,0,0.157201
0,0,0,0.073304065
1,1,0,0.12935603
0,0,0,0.20840688
0,0,0,0.08281683
0,0,0,0.110169
0,0,0,0.13917273
0,0,0,0.084184386
0,0,0,0.13186659
1,1,0,0.43236852
0,0,0,0.39785808
0,0,0,0.06847682
0,0,0,0.24121387
1,1,0,0.15234816
0,0,0,0.08150185
0,0,0,0.1281314
1,1,0,0.26332912
0,0,0,0.1697876
0,0,0,0.13362326
0,0,0,0.20974754
0,0,0,0.09136915
0,0,0,0.22976956
0,0,0,0.11341565
1,1,1,0.6408801
0,0,1,0.52357936
0,0,0,0.18631913
1,1,0,0.24808775
1,1,0,0.39203677
0,0,0,0.36677828
1,1,1,0.6837536
0,0,0,0.0834981
0,0,0,0.4425926
0,0,0,0.10220563
0,0,0,0.37799516
0,0,0,0.16270952
0,0,0,0.3067556
0,0,0,0.105374925
1,1,1,0.7823307
0,0,0,0.36437815
0,0,0,0.096450604
0,0,0,0.07699589
0,0,0,0.10151138
0,0,0,0.053048298
0,0,0,0.4721569
1,1,0,0.12607466
0,0,0,0.13570434
1,1,0,0.23605396
1,1,0,0.20228606
0,0,1,0.6124337
1,1,0,0.2446416
0,0,0,0.04508179
1,1,0,0.103105515
0,0,0,0.28884566
1,1,0,0.13739297
0,0,0,0.12721764
1,1,1,0.8049846
0,0,0,0.13927999
0,0,0,0.15885621
0,0,0,0.124880664
0,0,0,0.1231969
0,0,0,0.12754017
0,0,0,0.22076096
1,1,1,0.7398024
0,0,1,0.7375803
0,0,0,0.18538211
1,1,1,0.7116686
1,1,0,0.11841107
1,1,1,0.7458424
0,0,0,0.39719984
0,0,0,0.057939675
0,0,0,0.08768583
0,0,0,0.0586087
0,0,0,0.09768982
0,0,0,0.07620911
0,0,0,0.08146997
0,0,0,0.3598433
0,0,0,0.062825724
0,0,0,0.313492
0,0,0,0.16146709
1,1,0,0.23458885
0,0,0,0.07491851
0,0,0,0.080280334
0,0,0,0.12878864
0,0,0,0.089547336
0,0,0,0.044791102
0,0,0,0.2944132
1,1,0,0.18269473
0,0,0,0.12757123
0,0,0,0.09263278
1,1,0,0.3161033
1,1,0,0.089936465
0,0,0,0.26928866
0,0,0,0.21654852
0,0,0,0.084789045
0,0,0,0.09043461
0,0,0,0.20436962
0,0,0,0.11934537
1,1,0,0.22789478
1,1,0,0.12480051
1,1,1,0.6638581
0,0,0,0.087965265
0,0,0,0.08179218
0,0,0,0.07209667
0,0,0,0.076956175
0,0,0,0.22858657
0,0,0,0.12925352
1,1,0,0.32520565
0,0,0,0.13380186
1,1,1,0.5967551
0,0,0,0.10731409
0,0,0,0.09857638
0,0,0,0.14122972
0,0,0,0.21022058
0,0,1,0.69890064
0,0,0,0.23108897
1,1,0,0.18501014
0,0,0,0.13987814
0,0,0,0.11066367
1,1,0,0.101505175
0,0,0,0.08468535
0,0,1,0.68769383
0,0,0,0.096539974
0,0,0,0.08158271
1,1,0,0.32361224
0,0,0,0.32104912
0,0,0,0.14552853
0,0,0,0.22219215
0,0,0,0.11540187
0,0,0,0.087557666
0,0,0,0.3171432
0,0,0,0.36798242
0,0,0,0.3181706
1,1,0,0.20439942
1,1,0,0.24997175
0,0,0,0.19273154
0,0,0,0.096938886
0,0,0,0.14568068
0,0,0,0.28969356
0,0,0,0.14349347
0,0,0,0.14719361
0,0,0,0.17955822
0,0,0,0.103203975
0,0,0,0.06569015
0,0,0,0.09565204
1,1,0,0.2808287
0,0,0,0.13994129
0,0,0,0.35265934
1,1,0,0.297219
0,0,0,0.12202469
0,0,0,0.21468824
0,0,0,0.12889211
0,0,0,0.23285463
1,1,1,0.58782786
1,1,0,0.45046642
0,0,0,0.08265937
0,0,0,0.16520771
0,0,0,0.06611196
0,0,0,0.14858599
0,0,0,0.062334463
0,0,0,0.06763871
0,0,0,0.08095296
0,0,0,0.07253139
0,0,0,0.09972773
0,0,0,0.05173908
0,0,0,0.10533326
0,0,1,0.73777467
0,0,0,0.109466635
0,0,0,0.20421854
1,1,0,0.13612321
0,0,0,0.15800454
0,0,0,0.12297885
0,0,0,0.1233288
1,1,0,0.3006683
0,0,0,0.33458307
0,0,0,0.19244955
0,0,0,0.10323867
0,0,0,0.15344077
1,1,0,0.09692323
0,0,0,0.07273643
0,0,0,0.16520797
0,0,0,0.04899747
1,1,0,0.0832263
0,0,0,0.21803565
0,0,0,0.06521183
0,0,0,0.11929675
0,0,0,0.14479886
0,0,0,0.14502446
0,0,0,0.103560895
0,0,0,0.13077737
0,0,0,0.062007554
0,0,0,0.15043567
0,0,0,0.11940712
0,0,0,0.13620855
1,1,0,0.23785265
0,0,0,0.2910816
0,0,0,0.11363068
0,0,0,0.14206256
0,0,0,0.03531216
0,0,0,0.19942734
1,1,0,0.13496721
0,0,0,0.07252032
0,0,0,0.055075623
0,0,0,0.17937912
0,0,0,0.057675645
1,1,0,0.375104
1,1,0,0.15243694
0,0,0,0.107745856
1,1,1,0.61070675
0,0,0,0.04687274
0,0,0,0.20919243
0,0,0,0.093782894
1,1,0,0.29344696
1,1,0,0.1819204
0,0,0,0.06920325
1,1,0,0.3714743
0,0,0,0.1277028
0,0,0,0.16373113
1,1,0,0.104235
0,0,0,0.17255256
0,0,0,0.039694596
0,0,0,0.039117508
0,0,1,0.6823635
0,0,0,0.15358634
0,0,0,0.065682516
0,0,1,0.5563882
0,0,0,0.10369858
1,1,1,0.86487323
1,1,1,0.6566237
1,1,1,0.67755985
1,1,1,0.7640026
0,0,0,0.14266077
0,0,0,0.31866372
0,0,0,0.077248625
0,0,0,0.09976554
0,0,0,0.28969356
0,0,0,0.046074044
0,0,0,0.1619728
0,0,0,0.07493501
1,1,0,0.18646514
0,0,0,0.07091047
0,0,0,0.22641449
0,0,0,0.09790048
0,0,0,0.104722686
0,0,1,0.76743895
0,0,0,0.174828
0,0,0,0.11570982
0,0,0,0.06248074
0,0,0,0.057676736
1,1,0,0.17450285
0,0,0,0.17716217
1,1,0,0.07651269
0,0,1,0.64958096
1,1,0,0.16401707
0,0,0,0.07279596
0,0,0,0.13095582
0,0,0,0.20732425
0,0,0,0.1568365
1,1,0,0.23394607
0,0,0,0.10088247
1,1,0,0.18874127
0,0,0,0.08705559
0,0,0,0.115798116
0,0,0,0.09576812
0,0,0,0.14234318
0,0,0,0.05810754
0,0,0,0.07675395
0,0,0,0.18102604
0,0,0,0.13714084
0,0,0,0.270399
0,0,0,0.039402902
0,0,0,0.08059708
0,0,0,0.069788545
0,0,0,0.20919226
0,0,0,0.12710157
1,1,1,0.8138219
0,0,0,0.15547493
1,1,0,0.32282504
0,0,0,0.12754439
0,0,0,0.062061876
0,0,0,0.062080868
0,0,0,0.04425079
0,0,0,0.12549692
0,0,0,0.089624375
0,0,0,0.4992684
0,0,0,0.11323563
0,0,0,0.080409825
0,0,0,0.16383357
0,0,0,0.09188784
0,0,0,0.13943142
0,0,0,0.041705556
0,0,0,0.0652979
0,0,0,0.091996826
0,0,0,0.1548929
0,0,0,0.11499758
0,0,0,0.113836475
0,0,1,0.78406256
0,0,0,0.31604454
0,0,0,0.12041069
0,0,0,0.05375245
0,0,0,0.403159
0,0,0,0.122490644
0,0,1,0.5694592
0,0,0,0.32577363
0,0,0,0.10980664
0,0,1,0.7299583
0,0,0,0.078031704
0,0,0,0.099167556
0,0,0,0.10499308
0,0,0,0.08304738
0,0,0,0.23558286
0,0,0,0.24340452
0,0,0,0.13919687
0,0,1,0.71064323
0,0,0,0.050152473
1,1,0,0.30355653
0,0,0,0.3208285
0,0,0,0.19390959
1,1,1,0.70912546
0,0,0,0.08705068
0,0,0,0.1281586
0,0,0,0.10212198
0,0,0,0.17348571
1,1,0,0.41023928
0,0,0,0.107848585
0,0,0,0.059026487
0,0,0,0.10607482
0,0,0,0.078718565
0,0,0,0.3408715
1,1,0,0.11491683
0,0,0,0.12839693
0,0,0,0.08366158
0,0,0,0.20543596
0,0,0,0.19527909
0,0,0,0.08001266
0,0,0,0.1910901
0,0,0,0.28358176
0,0,0,0.093488425
1,1,1,0.6681387
0,0,0,0.047103275
0,0,0,0.15441431
0,0,0,0.11201678
0,0,0,0.043811407
0,0,0,0.08111482
0,0,0,0.06578864
0,0,0,0.12517336
0,0,0,0.15557252
0,0,0,0.36540854
1,1,1,0.6830654
0,0,0,0.22628787
0,0,1,0.5286142
0,0,0,0.1216062
0,0,0,0.13212502
0,0,0,0.099646226
0,0,0,0.19751589
0,0,0,0.19876058
0,0,0,0.38485056
0,0,0,0.08612278
0,0,0,0.119561896
0,0,0,0.12140412
0,0,0,0.124047145
0,0,0,0.24968004
1,1,0,0.03656459
0,0,0,0.31875896
0,0,1,0.55758923
1,1,1,0.8043211
0,0,0,0.031224186
0,0,0,0.08305757
0,0,0,0.07310974
0,0,0,0.091341965
1,1,0,0.15654126
0,0,0,0.32244495
0,0,0,0.10998182
0,0,0,0.36579373
0,0,0,0.09623864
0,0,0,0.06901355
0,0,0,0.06470029
0,0,0,0.081477925
0,0,0,0.22858816
0,0,1,0.5396221
0,0,0,0.15224846
0,0,0,0.12501727
1,1,0,0.15581729
0,0,0,0.087131165
1,1,0,0.108425334
0,0,0,0.03937333
0,0,0,0.08849035
0,0,0,0.09307006
0,0,0,0.098842904
1,1,1,0.7767547
1,1,0,0.094437085
0,0,0,0.3653846
0,0,0,0.1885473
0,0,0,0.11157597
0,0,0,0.30112064
0,0,0,0.08665063
0,0,0,0.0551067
0,0,0,0.07345381
0,0,0,0.20887673
0,0,0,0.20975834
1,1,1,0.6248946
0,0,0,0.10955665
0,0,0,0.15519585
1,1,1,0.54117554
0,0,0,0.15124062
0,0,0,0.088263035
0,0,0,0.25683582
0,0,0,0.1663362
0,0,0,0.085099176
0,0,0,0.3642132
0,0,0,0.0649217
0,0,0,0.146957
0,0,0,0.10101901
0,0,0,0.16954613
0,0,0,0.1500052
1,1,0,0.31975672
1,1,0,0.21079044
0,0,0,0.14800145
0,0,0,0.20723571
1,1,1,0.7666192
1,1,0,0.34357125
0,0,0,0.08516357
0,0,0,0.07942465
0,0,0,0.09058389
0,0,0,0.103582844
0,0,0,0.10581859
0,0,1,0.565884
0,0,0,0.13644373
0,0,0,0.120159805
1,1,0,0.10357052
0,0,0,0.044612147
0,0,0,0.16606869
0,0,0,0.19138172
0,0,0,0.22326611
0,0,0,0.073997006
0,0,0,0.09858994
0,0,0,0.40525523
